quarter_start,year,quarter,year_quarter,topic,metric_family,metric,submetric,value,display,source_file,source_url,provisional_note
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Other/Unknown,511,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,White,9021,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,method,Births by method,Cesarean,32.38,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,method,Births by method,VBAC,2.86,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,method,Births by method,Vaginal,64.76,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,term,Births by term,Pre-term,9.27,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,term,Births by term,Term,90.73,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,term,Births by term,Very Pre-term,1.47,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Births & maternal/infant health,Breastfed infants,Breastfed infants,Breastfed infants,90.04,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,1 to 24,178,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,25 to 44,851,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,45 to 64,2718,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,65 to 84,5654,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,85+,3752,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,age,Deaths by age,Under 1,99,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Accidents,304,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Alzheimer's,240,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,CLRD,360,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,COVID-19,310,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Cancer,2726,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Cerebrovascular Disease,504,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Chronic liver disease,126,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Diabetes,386,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Diseases of heart,3829,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Drug-related,722,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Homicide,111,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Hypertension,261,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Influenza and pneumonia,347,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Kidney disease,162,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Septicemia,238,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,cause,Deaths by cause,Suicide,170,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Asian/PI,1288,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Black,3570,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-04-01,2022,Q2,2022 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Hispanic,2892,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
